Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,has_cabin,family_size,is_alone,fare_per_person,title,age_group,deck,fare_bin,sex_encoded,Embarked_C,Embarked_Q,Embarked_S,title_Miss,title_Mr,title_Mrs,title_Rare,age_group_encoded,fare_bin_encoded,class_avg_fare,class_survival_rate
0,2,male,-0.3092756154954493,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,-0.3092756154954493,0,0,-0.5517559203376539,S,0,-0.5609748304808926,1,-0.40132912321473785,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,1.044417668745188,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,1,female,0.4427762090826825,1,0,0.48882607121997695,S,1,0.059159876663617654,0,0.2410548186812489,Mrs,Adult,Known,VHigh,1,False,False,True,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
1,2,female,0.8188021213717485,1,1,0.18294555363378812,S,0,0.6792945838081279,0,-0.21716143616911204,Mrs,Adult,Unknown,VHigh,1,False,False,True,False,False,True,False,2,3,-0.24852990089034865,0.47282608695652173
0,1,male,0.1419554792514298,1,0,0.48882607121997695,S,1,0.059159876663617654,0,0.2410548186812489,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,2,male,3.0749575951061443,0,0,-0.487638657997472,S,0,-0.5609748304808926,1,-0.30527994671725833,Mr,Senior,Unknown,Medium,0,False,False,True,False,True,False,False,3,1,-0.24852990089034865,0.47282608695652173
1,2,male,0.1419554792514298,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,2,male,0.0667502967936166,0,0,-0.7346959991247783,S,0,-0.5609748304808926,1,-0.675377691019473,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.24852990089034865,0.47282608695652173
0,3,male,-0.8357118927001416,0,0,-0.5517559203376539,S,0,-0.5609748304808926,1,-0.40132912321473785,Mr,Teen,Unknown,Low,0,False,False,True,False,True,False,False,1,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.34687820672435593,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,3,female,-0.8357118927001416,0,0,-0.5031279768226249,S,0,-0.5609748304808926,1,-0.32848331291479627,Miss,Teen,Unknown,Medium,1,False,False,True,True,False,False,False,1,1,-0.4129202803998143,0.24236252545824846
0,3,female,1.044417668745188,1,6,0.3688267912438567,S,0,3.7799681195306793,0,-0.4687397837840698,Mrs,Adult,Unknown,VHigh,1,False,False,True,False,False,True,False,2,3,-0.4129202803998143,0.24236252545824846
1,1,male,0.5179813915404957,0,1,5.124238728242953,C,1,0.059159876663617654,0,3.713033753705343,Mr,Adult,Known,VHigh,0,True,False,False,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,female,-0.5724937540977955,0,0,-0.5432265597511159,Q,0,-0.5609748304808926,1,-0.38855193918525666,Miss,Adult,Unknown,Medium,1,False,True,False,True,False,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,1,male,-0.15886525057982295,0,0,1.0706861093347755,C,1,-0.5609748304808926,1,2.029127436800859,Mr,Adult,Known,VHigh,0,True,False,False,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.6853015277845153,0,0,-0.5176384779915021,S,0,-0.5609748304808926,1,-0.350220387096813,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,-1.1365326225313943,5,2,0.3688267912438567,S,0,3.7799681195306793,0,-0.4687397837840698,Mr,Teen,Unknown,VHigh,0,False,False,True,False,True,False,False,1,3,-0.4129202803998143,0.24236252545824846
0,2,male,2.3229057705280125,1,1,0.18294555363378812,S,0,0.6792945838081279,0,-0.21716143616911204,Mr,Adult,Unknown,VHigh,0,False,False,True,False,True,False,False,2,3,-0.24852990089034865,0.47282608695652173
0,2,male,-0.3092756154954493,1,2,0.243632248322888,C,0,1.2994292909526381,0,-0.30898797364112435,Mr,Adult,Unknown,VHigh,0,True,False,False,False,True,False,False,2,3,-0.24852990089034865,0.47282608695652173
0,3,male,-1.1365326225313943,4,1,0.1991219271599808,S,0,2.539698705241659,0,-0.4422307985275025,Mr,Teen,Unknown,VHigh,0,False,False,True,False,True,False,False,1,3,-0.4129202803998143,0.24236252545824846
0,3,male,-0.7605067102423284,0,0,-0.4953844938735777,S,0,-0.5609748304808926,1,-0.3168833921862383,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.8357118927001416,0,0,-0.551266511509516,S,0,-0.5609748304808926,1,-0.4005959772069773,Mr,Teen,Unknown,Low,0,False,False,True,False,True,False,False,1,0,-0.4129202803998143,0.24236252545824846
1,1,female,-1.0613274400735813,0,1,4.237921222826851,S,1,0.059159876663617654,0,3.0491714535743024,Miss,Teen,Known,VHigh,1,False,False,True,True,False,False,False,1,3,1.1503396270376525,0.6296296296296297
1,1,male,0.1419554792514298,1,0,0.6064724241377419,S,1,0.059159876663617654,0,0.32917332922939524,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
1,3,female,-1.888584447109526,0,1,-0.41901083448642296,C,0,0.059159876663617654,0,-0.43892576692521,Miss,Child,Unknown,Medium,1,True,False,False,True,False,False,False,0,1,-0.4129202803998143,0.24236252545824846
1,3,male,-0.3092756154954493,0,0,0.5946089659095146,S,0,-0.5609748304808926,1,1.3159526082709134,Mr,Adult,Unknown,VHigh,0,False,False,True,False,True,False,False,2,3,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.564697019158608,C,0,-0.5609748304808926,1,-0.42071519553533004,Mr,Adult,Unknown,Low,0,True,False,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,1,male,2.3229057705280125,0,0,-0.10999386513144656,S,0,-0.5609748304808926,1,0.26044089100184115,Rare,Adult,Unknown,High,0,False,False,True,False,False,False,True,2,2,1.1503396270376525,0.6296296296296297
0,2,male,1.7212643108655066,0,0,-0.41705084624681305,S,0,-0.5609748304808926,1,-0.19953773405948277,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,1.119622851203001,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,3,female,-0.5724937540977955,0,0,-0.552737090920988,Q,0,-0.5609748304808926,1,-0.40279893997068095,Miss,Adult,Unknown,Low,1,False,True,False,True,False,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,1,male,1.495648763492067,1,1,1.8743071697725027,C,1,0.6792945838081279,0,0.6274051410689637,Mr,Adult,Known,VHigh,0,True,False,False,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,0.9692124862873748,0,0,-0.554697079160598,S,1,-0.5609748304808926,1,-0.40573504874214517,Mr,Adult,Known,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,1,female,-0.8357118927001416,1,0,4.618801290398115,C,1,0.059159876663617654,0,3.334455131473926,Mrs,Teen,Known,VHigh,1,True,False,False,False,False,True,False,1,3,1.1503396270376525,0.6296296296296297
1,1,male,0.4427762090826825,0,0,-0.1161702986596292,S,1,-0.5609748304808926,1,0.2511884473942858,Mr,Adult,Known,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,3,female,-0.8357118927001416,0,1,-0.3945992162559868,C,0,0.059159876663617654,0,-0.4206411759864696,Miss,Teen,Unknown,Medium,1,True,False,False,True,False,False,False,1,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5525394450480863,Q,0,-0.5609748304808926,1,-0.4025028617752392,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.23407043303763614,1,0,-0.5498924021074365,S,0,0.059159876663617654,0,-0.5369576099100228,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,2,male,0.7435969389139353,0,0,-0.12293496395240072,S,0,-0.5609748304808926,1,0.2410548186812489,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.24852990089034865,0.47282608695652173
1,2,female,1.1948280336608144,0,0,-0.41705084624681305,S,0,-0.5609748304808926,1,-0.19953773405948277,Mrs,Adult,Unknown,Medium,1,False,False,True,False,False,True,False,2,1,-0.24852990089034865,0.47282608695652173
1,1,male,0.9692124862873748,0,0,-0.1161702986596292,S,1,-0.5609748304808926,1,0.2511884473942858,Mr,Adult,Known,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
1,1,female,-0.5348911628688888,0,0,2.831164957812677,S,0,-0.5609748304808926,1,4.666366418409158,Miss,Adult,Unknown,VHigh,1,False,False,True,True,False,False,False,2,3,1.1503396270376525,0.6296296296296297
1,3,male,-0.3092756154954493,1,1,-0.37597344566204627,C,0,0.6792945838081279,0,-0.4962527326041491,Master,Adult,Unknown,High,0,True,False,False,False,False,False,False,2,2,-0.4129202803998143,0.24236252545824846
1,1,female,-0.3844807979532625,0,0,0.43010171769754535,C,1,-0.5609748304808926,1,1.0695168569315452,Rare,Adult,Known,VHigh,1,True,False,False,False,False,False,True,2,3,1.1503396270376525,0.6296296296296297
0,1,male,0.8188021213717485,0,0,-0.10999386513144656,S,1,-0.5609748304808926,1,0.26044089100184115,Mr,Adult,Known,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
1,1,male,1.420443581034254,1,0,0.48882607121997695,S,1,0.059159876663617654,0,0.2410548186812489,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.00845488566419658,0,0,-0.5115608673997702,S,0,-0.5609748304808926,1,-0.3411159825869785,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,2,male,1.7212643108655066,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,-0.7605067102423284,0,0,-0.554697079160598,S,1,-0.5609748304808926,1,-0.40573504874214517,Mr,Adult,Known,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,1,female,0.668391756456122,0,0,4.618801290398115,C,1,-0.5609748304808926,1,7.344287953967325,Miss,Adult,Known,VHigh,1,True,False,False,True,False,False,False,2,3,1.1503396270376525,0.6296296296296297
1,2,female,-0.15886525057982295,0,0,-0.487638657997472,S,1,-0.5609748304808926,1,-0.30527994671725833,Miss,Adult,Known,Medium,1,False,False,True,True,False,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,-0.3092756154954493,0,0,-0.3699923050797071,Q,0,-0.5609748304808926,1,-0.12904292562096573,Mr,Adult,Unknown,High,0,False,True,False,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,0.29236584416705613,0,0,-0.5517559203376539,S,0,-0.5609748304808926,1,-0.40132912321473785,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,2,female,-1.7381740821938998,0,1,0.0417699301324702,S,0,0.059159876663617654,0,-0.09379552140170717,Miss,Child,Unknown,VHigh,1,False,False,True,True,False,False,False,0,3,-0.24852990089034865,0.47282608695652173
0,3,male,-0.9109170751579548,1,0,-0.5687158185742789,S,0,0.059159876663617654,0,-0.5510565715977261,Mr,Teen,Unknown,Low,0,False,False,True,False,True,False,False,1,0,-0.4129202803998143,0.24236252545824846
0,2,male,0.36757102662486935,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,2,male,1.5708539459498803,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
1,1,male,-0.15886525057982295,1,0,0.5147082688618854,S,1,0.059159876663617654,0,0.26044089100184115,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.6853015277845153,0,0,-0.5308736926947506,S,0,-0.5609748304808926,1,-0.3700470519701459,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,2,female,0.0667502967936166,3,0,-0.24058131687016565,S,0,1.2994292909526381,0,-0.49032881886836566,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.24852990089034865,0.47282608695652173
1,3,female,-0.5724937540977955,0,0,-0.5526382679845371,Q,0,-0.5609748304808926,1,-0.40265090087296,Miss,Adult,Unknown,Low,1,False,True,False,True,False,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,2,male,-0.3092756154954493,1,0,-0.12293496395240072,S,0,0.059159876663617654,0,-0.21716143616911204,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.24852990089034865,0.47282608695652173
0,3,female,-0.3092756154954493,1,0,-0.5482265297501209,S,0,0.059159876663617654,0,-0.535709851800661,Miss,Adult,Unknown,Medium,1,False,False,True,True,False,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,1,female,-0.00845488566419658,0,0,4.237921222826851,S,1,-0.5609748304808926,1,6.773720598168078,Miss,Adult,Known,VHigh,1,False,False,True,True,False,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-1.362148169904834,0,0,-0.2926398280362766,C,0,-0.5609748304808926,1,-0.01316708425015323,Mr,Child,Unknown,High,0,True,False,False,False,True,False,False,0,2,-0.4129202803998143,0.24236252545824846
0,2,male,0.0667502967936166,0,0,-0.7346959991247783,S,0,-0.5609748304808926,1,-0.675377691019473,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.24852990089034865,0.47282608695652173
0,2,male,-0.45968598041107567,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,2,male,-0.45968598041107567,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,-0.046057476893103175,0,0,-0.35587474272957526,S,0,-0.5609748304808926,1,-0.10789448308941053,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,female,1.420443581034254,1,3,0.07412267718485556,S,0,1.9195639980971484,0,-0.43305178701207053,Mrs,Adult,Unknown,VHigh,1,False,False,True,False,False,True,False,2,3,-0.4129202803998143,0.24236252545824846
1,1,male,0.4427762090826825,0,0,5.124238728242953,C,1,-0.5609748304808926,1,8.101445198430158,Mr,Adult,Known,VHigh,0,True,False,False,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.3092756154954493,0,0,-0.5489135844511607,S,0,-0.5609748304808926,1,-0.3970712367850514,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5489135844511607,S,0,-0.5609748304808926,1,-0.3970712367850514,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,1,male,0.8188021213717485,0,0,-0.028817881618188764,S,1,-0.5609748304808926,1,0.38204443555828305,Mr,Adult,Known,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,1,male,0.5179813915404957,1,0,1.1205869863883744,S,1,0.059159876663617654,0,0.7142512203247946,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
1,1,female,-0.6100963453267021,2,2,5.124238728242953,C,1,1.9195639980971484,0,1.0799868868704532,Miss,Adult,Known,VHigh,1,True,False,False,True,False,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.3844807979532625,1,0,-0.35587474272957526,S,0,0.059159876663617654,0,-0.39163608705444175,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
1,3,male,0.1419554792514298,0,0,-0.5482265297501209,S,0,-0.5609748304808926,1,-0.39604201258184907,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,1,male,3.0749575951061443,1,1,0.9358822123074837,S,1,0.6792945838081279,0,0.158810875502979,Rare,Senior,Known,VHigh,0,False,False,True,False,False,False,True,3,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.986122257615768,1,1,-0.25822826980783037,S,0,0.6792945838081279,0,-0.43745771253947785,Mr,Teen,Unknown,High,0,False,False,True,False,True,False,False,1,2,-0.4129202803998143,0.24236252545824846
1,2,female,0.0667502967936166,0,0,-0.42881548153858956,S,0,-0.5609748304808926,1,-0.21716143616911204,Miss,Adult,Unknown,Medium,1,False,False,True,True,False,False,False,2,1,-0.24852990089034865,0.47282608695652173
0,1,male,-0.7605067102423284,1,0,0.5147082688618854,S,1,0.059159876663617654,0,0.26044089100184115,Mr,Adult,Known,VHigh,0,False,False,True,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,0.1419554792514298,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,2,female,-1.888584447109526,1,1,-0.19352277570305967,S,0,0.6792945838081279,0,-0.4051475920051575,Miss,Child,Unknown,High,1,False,False,True,True,False,False,False,0,2,-0.24852990089034865,0.47282608695652173
1,3,male,-1.7381740821938998,0,1,-0.4411683485949549,S,1,0.059159876663617654,0,-0.4555220072018478,Master,Child,Known,Medium,0,False,False,True,False,False,False,False,0,1,-0.4129202803998143,0.24236252545824846
0,3,male,0.29236584416705613,0,0,-0.511167928581025,S,0,-0.5609748304808926,1,-0.34052735093651687,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.45968598041107567,0,0,-0.5489135844511607,S,0,-0.5609748304808926,1,-0.3970712367850514,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,2,female,1.420443581034254,1,2,0.7947065888061657,S,0,1.2994292909526381,0,-0.10260737245652181,Mrs,Adult,Unknown,VHigh,1,False,False,True,False,False,True,False,2,3,-0.24852990089034865,0.47282608695652173
1,2,male,-2.139017704694044,1,1,-0.39352157566326007,S,0,0.6792945838081279,0,-0.5050152372930568,Master,Child,Unknown,High,0,False,False,True,False,False,False,False,0,2,-0.24852990089034865,0.47282608695652173
0,3,male,-0.08366006812200977,0,0,-0.551266511509516,S,0,-0.5609748304808926,1,-0.4005959772069773,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,2,male,-0.8357118927001416,0,0,-0.46410938741391905,S,0,-0.5609748304808926,1,-0.27003254249799985,Mr,Teen,Unknown,Medium,0,False,False,True,False,True,False,False,1,1,-0.24852990089034865,0.47282608695652173
0,3,male,0.36757102662486935,0,0,-0.5452853709271768,S,0,-0.5609748304808926,1,-0.39163608705444175,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
1,1,female,0.29236584416705613,0,0,1.3005859063525549,S,1,-0.5609748304808926,1,2.37352277394639,Rare,Adult,Known,VHigh,1,False,False,True,False,False,False,True,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.3092756154954493,0,0,-0.39352157566326007,S,0,-0.5609748304808926,1,-0.16429032984022426,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,0.8940073038295616,0,0,-0.5670499462169633,S,0,-0.5609748304808926,1,-0.4242399359572559,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,male,-0.6853015277845153,0,0,-0.5645981962221571,C,0,-0.5609748304808926,1,-0.4205671564376092,Mr,Adult,Unknown,Low,0,True,False,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,1,female,0.5179813915404957,1,2,2.08881647090158,S,1,1.2994292909526381,0,0.38204443555828305,Mrs,Adult,Known,VHigh,1,False,False,True,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.986122257615768,0,0,-0.5517559203376539,S,0,-0.5609748304808926,1,-0.40132912321473785,Mr,Teen,Unknown,Low,0,False,False,True,False,True,False,False,1,0,-0.4129202803998143,0.24236252545824846
1,1,female,1.6460591284076935,1,0,1.0996059358090202,S,1,0.059159876663617654,0,0.6985361651536383,Mrs,Adult,Known,VHigh,1,False,False,True,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
0,1,male,0.8188021213717485,0,0,0.19706311598391996,C,0,-0.5609748304808926,1,0.720419516063165,Rare,Adult,Unknown,VHigh,0,True,False,False,False,False,False,True,2,3,1.1503396270376525,0.6296296296296297
0,3,female,0.10435288802252318,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Miss,Adult,Unknown,Low,1,False,True,False,True,False,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,1,0,-0.16646411453197377,Q,0,0.059159876663617654,0,-0.24976528507192622,Mr,Adult,Unknown,High,0,False,True,False,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,0.21716066170924297,0,0,-0.5379324738698165,S,0,-0.5609748304808926,1,-0.38062127323592343,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3844807979532625,0,0,-0.511167928581025,S,0,-0.5609748304808926,1,-0.34052735093651687,Mr,Adult,Unknown,Medium,0,False,False,True,False,True,False,False,2,1,-0.4129202803998143,0.24236252545824846
0,3,male,1.420443581034254,0,0,-0.5498924021074365,S,0,-0.5609748304808926,1,-0.39853752880057264,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,2,female,2.0972902231545727,0,0,-0.487638657997472,S,1,-0.5609748304808926,1,-0.30527994671725833,Mrs,Adult,Known,Medium,1,False,False,True,False,False,True,False,2,1,-0.24852990089034865,0.47282608695652173
0,3,male,-0.3092756154954493,0,0,-0.564697019158608,C,0,-0.5609748304808926,1,-0.42071519553533004,Mr,Adult,Unknown,Low,0,True,False,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,2,female,1.8716746757811331,1,3,-0.19352277570305967,S,0,1.9195639980971484,0,-0.5132396316108837,Mrs,Adult,Unknown,High,1,False,False,True,False,False,True,False,2,2,-0.24852990089034865,0.47282608695652173
0,3,male,-0.8357118927001416,0,0,-0.5523441521022426,S,0,-0.5609748304808926,1,-0.4022103083202193,Mr,Teen,Unknown,Low,0,False,False,True,False,True,False,False,1,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5523441521022426,Q,1,-0.5609748304808926,1,-0.4022103083202193,Mr,Adult,Known,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,female,-1.813379264651713,0,0,-0.4411683485949549,S,0,-0.5609748304808926,1,-0.2356663233842228,Miss,Child,Unknown,Medium,1,False,False,True,True,False,False,False,0,1,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5526382679845371,Q,0,-0.5609748304808926,1,-0.40265090087296,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,1,female,1.044417668745188,0,1,4.237921222826851,S,1,0.059159876663617654,0,3.0491714535743024,Mrs,Adult,Known,VHigh,1,False,False,True,False,False,True,False,2,3,1.1503396270376525,0.6296296296296297
1,3,female,-1.2117378049892076,0,0,-0.5645981962221571,C,0,-0.5609748304808926,1,-0.4205671564376092,Miss,Teen,Unknown,Low,1,True,False,False,True,False,False,False,1,0,-0.4129202803998143,0.24236252545824846
1,1,female,-0.9109170751579548,1,0,0.6064724241377419,S,1,0.059159876663617654,0,0.32917332922939524,Mrs,Teen,Known,VHigh,1,False,False,True,False,False,True,False,1,3,1.1503396270376525,0.6296296296296297
0,1,male,-0.00845488566419658,0,0,-0.028817881618188764,S,1,-0.5609748304808926,1,0.38204443555828305,Mr,Adult,Known,High,0,False,False,True,False,True,False,False,2,2,1.1503396270376525,0.6296296296296297
0,3,male,-0.3092756154954493,1,2,-0.18293460394046085,S,0,1.2994292909526381,0,-0.4687397837840698,Mr,Adult,Unknown,High,0,False,False,True,False,True,False,False,2,2,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5688146415107298,S,0,-0.5609748304808926,1,-0.4268834912737003,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,3,male,-0.3092756154954493,0,0,-0.5641087873940192,S,0,-0.5609748304808926,1,-0.4198340104298486,Mr,Adult,Unknown,Low,0,False,False,True,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
1,3,female,-0.8357118927001416,0,0,-0.5583252926845819,S,0,-0.5609748304808926,1,-0.4111701984727549,Miss,Teen,Unknown,Low,1,False,False,True,True,False,False,False,1,0,-0.4129202803998143,0.24236252545824846
0,3,male,-1.5877637172782735,4,1,-0.04940599337879763,Q,0,2.539698705241659,0,-0.5042809163718222,Master,Child,Unknown,High,0,False,True,False,False,False,False,False,0,2,-0.4129202803998143,0.24236252545824846
1,3,male,-2.1141999944829655,1,2,-0.2505812568681757,S,0,1.2994292909526381,0,-0.49407385556666183,Master,Child,Unknown,High,0,False,False,True,False,False,False,False,0,2,-0.4129202803998143,0.24236252545824846
0,1,male,1.2700332161186276,0,0,1.1288222310926181,C,1,-0.5609748304808926,1,2.116216723145803,Mr,Adult,Known,VHigh,0,True,False,False,False,True,False,False,2,3,1.1503396270376525,0.6296296296296297
0,3,male,-0.3092756154954493,0,0,-0.5523441521022426,Q,0,-0.5609748304808926,1,-0.4022103083202193,Mr,Adult,Unknown,Low,0,False,True,False,False,True,False,False,2,0,-0.4129202803998143,0.24236252545824846
0,2,male,-0.986122257615768,0,0,-0.12293496395240072,S,0,-0.5609748304808926,1,0.2410548186812489,Mr,Teen,Unknown,High,0,False,False,True,False,True,False,False,1,2,-0.24852990089034865,0.47282608695652173
